train_avg_loss, train_acc, test_avg_loss, test_acc, train_time, test_time
11.023, 9.928, 9.880, 10.000, 14.93, 1.52
10.090, 10.000, 21.379, 10.000, 14.98, 1.59
11.223, 10.040, 10.476, 10.000, 15.05, 1.49
10.307, 9.976, 6.532, 10.000, 15.12, 1.53
11.218, 9.964, 15.037, 10.000, 15.15, 1.66
11.038, 9.928, 15.088, 10.000, 15.14, 1.62
10.781, 9.998, 11.554, 10.000, 15.22, 1.47
11.462, 9.926, 14.302, 10.000, 15.23, 1.51
11.081, 9.722, 13.254, 10.000, 15.16, 1.57
10.667, 9.920, 16.602, 10.000, 15.23, 1.43
10.784, 10.052, 11.417, 10.000, 15.23, 1.61
11.000, 10.102, 14.579, 10.000, 15.29, 1.37
11.904, 9.602, 13.398, 10.000, 15.29, 1.48
10.259, 9.824, 12.835, 10.000, 15.31, 1.47
12.211, 9.964, 11.725, 10.000, 15.29, 1.59
11.849, 9.864, 11.102, 10.000, 15.30, 1.61
11.311, 10.126, 12.757, 10.000, 15.25, 1.43
10.030, 10.034, 8.571, 10.000, 15.18, 1.53
11.116, 9.896, 8.826, 10.000, 15.14, 1.58
10.952, 9.878, 8.670, 10.000, 15.19, 1.48
10.455, 10.152, 8.475, 10.000, 15.21, 1.53
9.572, 10.094, 10.120, 10.000, 15.25, 1.61
10.695, 9.772, 16.878, 10.000, 15.34, 1.56
11.285, 9.904, 15.781, 10.000, 15.28, 1.51
11.874, 9.980, 9.761, 10.000, 15.22, 1.46
11.095, 9.854, 10.555, 10.000, 15.23, 1.49
11.628, 10.016, 16.945, 10.000, 15.31, 1.50
9.434, 10.084, 9.909, 10.000, 15.24, 1.46
10.594, 9.964, 9.112, 10.000, 15.21, 1.53
11.135, 10.240, 8.737, 10.000, 15.21, 1.44
11.204, 9.884, 17.242, 10.000, 14.90, 1.63
11.515, 10.108, 9.278, 10.000, 14.68, 1.45
12.329, 10.004, 14.011, 10.000, 14.62, 1.49
11.973, 10.036, 8.005, 10.000, 14.58, 1.60
10.114, 10.198, 11.034, 10.000, 14.55, 1.49
10.082, 10.114, 12.541, 10.000, 14.51, 1.61
11.374, 9.956, 10.719, 10.000, 14.51, 1.56
11.477, 10.028, 10.961, 10.000, 14.52, 1.52
12.083, 9.998, 11.872, 10.000, 14.52, 1.50
11.875, 10.104, 16.224, 10.000, 14.46, 1.66
11.354, 9.814, 9.631, 10.000, 14.54, 1.57
11.197, 9.988, 16.225, 10.000, 14.47, 1.51
11.730, 10.010, 11.733, 10.000, 14.82, 1.65
11.052, 9.906, 7.966, 10.000, 14.64, 1.61
10.368, 9.698, 16.041, 10.000, 14.57, 1.49
10.840, 10.108, 10.197, 10.000, 14.50, 1.55
11.215, 9.840, 9.582, 10.000, 14.53, 1.50
11.111, 10.114, 11.985, 10.000, 14.57, 1.49
11.590, 9.846, 7.326, 10.000, 14.54, 1.51
10.238, 9.980, 14.431, 10.000, 14.62, 1.57
11.271, 10.078, 8.828, 10.000, 14.61, 1.56
11.699, 9.848, 9.251, 10.000, 14.69, 1.59
10.685, 10.092, 14.240, 10.000, 14.64, 1.53
11.871, 10.238, 9.247, 10.000, 14.75, 1.58
10.870, 10.078, 9.768, 10.000, 14.80, 1.52
11.427, 10.092, 9.293, 10.000, 14.90, 1.56
10.558, 10.012, 8.007, 10.000, 14.97, 1.57
11.031, 9.992, 9.922, 10.000, 14.98, 1.51
10.957, 9.922, 16.229, 10.000, 15.15, 1.50
12.254, 9.808, 10.420, 10.000, 14.90, 1.56
9.932, 10.172, 8.548, 10.000, 14.73, 1.58
10.238, 10.026, 13.392, 10.000, 14.56, 1.59
10.545, 9.892, 9.544, 10.000, 14.61, 1.55
11.131, 10.004, 15.611, 10.000, 14.51, 1.53
11.332, 9.992, 8.970, 10.000, 14.46, 1.52
10.456, 9.818, 12.908, 10.000, 14.57, 1.58
10.535, 10.006, 10.378, 10.000, 14.51, 1.54
10.473, 9.962, 8.085, 10.000, 14.48, 1.57
10.958, 10.098, 12.457, 10.000, 14.53, 1.65
11.303, 9.994, 15.026, 10.000, 14.56, 1.59
10.634, 9.934, 10.748, 10.000, 14.56, 1.62
10.776, 10.036, 9.190, 10.000, 14.56, 1.59
11.193, 10.252, 11.725, 10.000, 14.56, 1.49
11.881, 10.244, 13.172, 10.000, 14.56, 1.52
10.112, 10.090, 7.205, 10.000, 14.65, 1.42
11.259, 9.756, 14.753, 10.000, 14.60, 1.56
11.092, 9.998, 6.790, 10.000, 14.51, 1.52
10.364, 10.286, 6.902, 10.000, 14.50, 1.50
11.167, 9.938, 9.297, 10.000, 14.40, 1.44
11.992, 10.014, 22.195, 10.000, 14.44, 1.48
11.942, 10.060, 13.767, 10.000, 14.50, 1.59
12.476, 9.972, 7.450, 10.000, 14.39, 1.49
9.969, 10.098, 6.567, 10.000, 14.47, 1.57
11.487, 9.850, 16.277, 10.000, 14.43, 1.58
10.969, 9.912, 15.163, 10.000, 14.44, 1.55
10.731, 9.960, 8.626, 10.000, 14.45, 1.50
11.668, 10.150, 9.839, 10.000, 14.53, 1.47
11.052, 9.720, 8.385, 10.000, 14.51, 1.49
11.223, 10.032, 8.938, 10.000, 14.56, 1.46
11.083, 9.960, 13.503, 10.000, 14.60, 1.59
10.426, 10.032, 7.198, 10.000, 14.60, 1.64
10.114, 9.868, 9.912, 10.000, 14.62, 1.50
10.940, 9.946, 16.538, 10.000, 14.73, 1.50
11.326, 10.164, 6.194, 10.000, 14.78, 1.61
10.121, 10.238, 11.786, 10.000, 14.88, 1.60
10.347, 10.188, 7.050, 10.000, 14.87, 1.49
10.180, 9.926, 16.805, 10.000, 14.97, 1.52
11.778, 9.784, 12.403, 10.000, 14.93, 1.51
10.440, 9.790, 4.247, 10.000, 14.99, 1.55
9.686, 9.860, 10.010, 10.000, 14.97, 1.55
11.654, 10.004, 17.157, 10.000, 15.07, 1.64
11.020, 9.980, 7.641, 10.000, 14.97, 1.51
13.235, 9.948, 9.716, 10.000, 15.07, 1.65
11.244, 10.122, 12.957, 10.000, 15.10, 1.58
11.981, 9.892, 7.211, 10.000, 15.14, 1.44
11.137, 10.220, 9.191, 10.000, 15.13, 1.48
11.599, 9.872, 8.406, 10.000, 15.12, 1.55
10.387, 9.816, 10.596, 10.000, 15.11, 1.54
9.909, 10.000, 13.523, 10.000, 15.14, 1.51
11.540, 9.882, 11.393, 10.000, 15.12, 1.53
12.019, 10.110, 13.891, 10.000, 15.06, 1.46
12.299, 9.994, 10.572, 10.000, 14.73, 1.50
11.596, 9.906, 10.619, 10.000, 14.56, 1.62
11.218, 9.948, 11.214, 10.000, 14.53, 1.61
11.027, 10.148, 16.932, 10.000, 14.45, 1.50
8.434, 10.264, 11.873, 10.000, 14.49, 1.60
11.553, 10.038, 9.035, 10.000, 14.51, 1.59
11.628, 10.340, 9.633, 10.000, 14.56, 1.56
12.062, 10.028, 10.012, 10.000, 14.50, 1.54
11.056, 10.014, 12.207, 10.000, 14.47, 1.55
12.236, 9.928, 11.070, 10.000, 14.52, 1.49
11.132, 9.914, 11.503, 10.000, 14.57, 1.52
10.990, 9.918, 7.307, 10.000, 14.48, 1.55
10.043, 9.870, 8.460, 10.000, 14.46, 1.50
12.436, 9.920, 11.284, 10.000, 14.57, 1.64
11.716, 10.118, 8.600, 10.000, 14.57, 1.53
11.428, 10.036, 10.865, 10.000, 14.60, 1.50
9.624, 9.888, 8.852, 10.000, 14.62, 1.62
12.271, 9.908, 17.345, 10.000, 14.76, 1.60
10.147, 10.152, 13.151, 10.000, 14.73, 1.55
10.140, 9.938, 10.466, 10.000, 14.84, 1.48
10.951, 10.030, 9.518, 10.000, 14.88, 1.56
11.147, 9.760, 11.177, 10.000, 14.96, 1.61
12.073, 9.912, 22.721, 10.000, 14.93, 1.50
11.428, 10.224, 20.399, 10.000, 14.99, 1.57
11.642, 9.972, 14.775, 10.000, 15.05, 1.51
11.166, 10.202, 11.709, 10.000, 15.00, 1.57
